variant,tier_a_event_count,tier_b_event_count,tier_c_event_count,tier_a_recall,tier_b_recall,tier_c_recall,tier_a_snapshot_recall,tier_b_snapshot_recall,tier_c_snapshot_recall,tier_a_prearmed_recall,tier_b_prearmed_recall,ab_weighted_recall,reaction_median_ms,reaction_p95_ms,tier_a_reaction_p95_ms,tier_b_reaction_p95_ms,oversampling_median_ms,oversampling_p95_ms,oversampling_observed_count,oversampling_censored_dataset_end,oversampling_ended_by_next_event,oversampling_released_count,oversampling_horizon_hit_count,false_fast_time,fast_time_fraction,snapshot_count,fixed1s_snapshot_count,snapshot_reduction,mid_reconstruction_mae_bp,imbalance_reconstruction_mae,gates_passed,gate_count,pass,checks
asym-sqrt_excess-balanced-clean_release-tau1900-g1.2,205,45,756,1.0,1.0,0.9087301587301587,1.0,1.0,0.8425925925925926,0.5463414634146342,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,3500.0,19187.499999999978,250,0,61,185,4,0.19705443834321248,0.21056979468590434,15358,35105,0.5625124626121636,0.14018705092935138,0.1626699901079218,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-responsive-tau1900-g1.2,205,45,756,1.0,1.0,0.876984126984127,1.0,0.8888888888888888,0.8121693121693122,0.5073170731707317,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,4750.0,22824.999999999975,250,0,68,175,7,0.19184697625368194,0.20551349888547846,14297,35105,0.5927360774818402,0.15656260424174437,0.16551872026596465,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-clean_release-tau1000-g0.95,205,45,756,1.0,1.0,0.5992063492063492,1.0,0.8666666666666667,0.5436507936507936,0.3804878048780488,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,1750.0,4887.499999999995,250,0,24,226,0,0.049565438743227025,0.06324642676560864,9561,35105,0.7276456345249964,0.30796572459572713,0.19506671617864774,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-responsive-tau1000-g0.75,205,45,756,1.0,1.0,0.7486772486772487,1.0,0.8222222222222222,0.6362433862433863,0.3024390243902439,0.7111111111111111,1.0,0.0,0.0,0.0,0.0,2250.0,6137.499999999995,250,0,35,215,0,0.061827702825557294,0.07617202800190857,11372,35105,0.6760575416607321,0.2310434915972088,0.1920666361039272,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-fidelity-tau1900-g0.95,205,45,756,1.0,1.0,0.9497354497354498,1.0,1.0,0.8650793650793651,0.5756097560975609,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,5000.0,27774.999999999993,250,0,71,167,12,0.25904214698716316,0.2717723385012,16470,35105,0.5308360632388549,0.13198474195951018,0.15265904956694362,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-balanced-tau1000-g0.75,205,45,756,1.0,1.0,0.5621693121693122,1.0,0.8666666666666667,0.5119047619047619,0.3121951219512195,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,2000.0,4637.499999999995,250,0,27,223,0,0.050990945125277284,0.06493423254687757,9633,35105,0.7255946446375161,0.3162072152208328,0.1951853064961967,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-fidelity-tau1000-g1.2,205,45,756,1.0,1.0,0.921957671957672,1.0,1.0,0.8492063492063492,0.5121951219512195,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,3000.0,18274.999999999993,250,0,60,187,3,0.21009491254227428,0.22340993740163367,16395,35105,0.5329725110383137,0.1330951983913992,0.15878487746175665,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-confluence-balanced-tau2600-g0.55,205,45,756,1.0,1.0,0.8505291005291006,1.0,0.9333333333333333,0.8174603174603174,0.526829268292683,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,4750.0,22137.499999999996,250,0,65,178,7,0.17170078911960435,0.18565863593958082,13500,35105,0.615439396097422,0.17761464117744225,0.17239826818128715,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-responsive-tau1400-g0.75,205,45,756,1.0,1.0,0.7380952380952381,1.0,0.8222222222222222,0.6706349206349206,0.4097560975609756,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2750.0,8500.0,250,0,43,207,0,0.0804756536601331,0.09495865944067398,11300,35105,0.6781085315482125,0.23607480045371954,0.18888618460590165,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-responsive-tau1900-g0.75,205,45,756,1.0,1.0,0.7817460317460317,1.0,0.8888888888888888,0.7156084656084656,0.4585365853658537,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,4000.0,12912.499999999987,250,0,59,187,4,0.11691334230335648,0.13127853068316966,12264,35105,0.6506480558325025,0.21285375855978544,0.18094494219397622,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-fidelity-tau700-g0.95,205,45,756,1.0,1.0,0.6812169312169312,1.0,0.8222222222222222,0.6203703703703703,0.3902439024390244,0.7111111111111111,1.0,0.0,250.0,0.0,0.0,1750.0,4000.0,250,0,22,228,0,0.047230808393032474,0.0609532897969648,10014,35105,0.7147414898162655,0.2701364459845344,0.19807127681540834,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-balanced-tau1900-g0.95,205,45,756,1.0,1.0,0.9193121693121693,1.0,0.9777777777777777,0.83994708994709,0.5317073170731708,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,4250.0,20962.49999999997,250,0,65,178,7,0.20634932179351975,0.2198278010810503,15075,35105,0.5705739923087879,0.14455561933950156,0.1627674031709117,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-balanced-tau1900-g0.55,205,45,756,1.0,1.0,0.6746031746031746,1.0,0.8888888888888888,0.5952380952380952,0.33170731707317075,0.6888888888888889,1.0,0.0,250.0,0.0,0.0,2750.0,8137.499999999995,250,0,44,206,0,0.07200261827702825,0.08649114436080588,10881,35105,0.6900441532545222,0.2706187790943653,0.19140286971065332,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-balanced-tau2600-g0.75,205,45,756,1.0,1.0,0.8994708994708994,1.0,0.9555555555555556,0.8346560846560847,0.5463414634146342,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,5000.0,26774.999999999993,250,0,70,172,8,0.21574602712825922,0.22912141519310064,14923,35105,0.5749038598490244,0.1504236214091123,0.16193354242537747,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-fidelity-tau1000-g0.55,205,45,756,1.0,1.0,0.8042328042328042,1.0,0.8666666666666667,0.705026455026455,0.424390243902439,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2250.0,6387.499999999995,250,0,36,214,0,0.07156623877231899,0.08596415015062064,11276,35105,0.6787921948440393,0.22594616636372652,0.1913051995808386,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-clean_release-tau1900-g0.55,205,45,756,1.0,1.0,0.6071428571428571,1.0,0.8888888888888888,0.5555555555555556,0.2926829268292683,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,2250.0,6750.0,250,0,40,210,0,0.058402123713589583,0.07244746081370755,10491,35105,0.7011536818117077,0.2958140363326257,0.19375628468946576,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-responsive-tau2600-g0.55,205,45,756,1.0,1.0,0.7592592592592593,1.0,0.9111111111111111,0.6851851851851852,0.4146341463414634,0.8,1.0,0.0,0.0,0.0,0.0,4750.0,15987.499999999962,250,0,68,178,4,0.12593912505909305,0.1402303107129377,12390,35105,0.6470588235294117,0.2285641689799865,0.17688544548021756,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-confluence-responsive-tau700-g0.75,205,45,756,1.0,1.0,0.8835978835978836,1.0,0.8666666666666667,0.7764550264550265,0.40487804878048783,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2250.0,6500.0,250,0,34,216,0,0.08153023746318049,0.09563520606185773,12268,35105,0.6505341119498647,0.19303628014546842,0.18334099018460567,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-responsive-tau1400-g1.2,205,45,756,1.0,1.0,0.8902116402116402,1.0,0.8888888888888888,0.7896825396825397,0.5073170731707317,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,3750.0,20849.999999999967,250,0,63,183,4,0.1901669151605513,0.20385417927773308,14690,35105,0.5815410910126763,0.15144329444040158,0.16671566064717716,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-responsive-tau1900-g0.55,205,45,756,1.0,1.0,0.7671957671957672,1.0,0.9111111111111111,0.6851851851851852,0.36097560975609755,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,3500.0,11774.99999999999,250,0,53,194,3,0.10021455325648206,0.1147066992358584,12048,35105,0.6568010254949437,0.21994496850129022,0.18324031532114282,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-responsive-tau700-g0.95,205,45,756,1.0,1.0,0.8981481481481481,1.0,0.8888888888888888,0.7724867724867724,0.4146341463414634,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,2250.0,8937.499999999978,250,0,40,209,1,0.11348776319138877,0.12742577571411276,13504,35105,0.6153254522147842,0.170617923780198,0.17451114024833134,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-clean_release-tau1900-g0.55,205,45,756,1.0,1.0,0.5965608465608465,1.0,0.8888888888888888,0.5476190476190477,0.3024390243902439,0.6444444444444445,1.0,0.0,250.0,0.0,0.0,2250.0,6637.499999999995,250,0,40,210,0,0.05889668715226008,0.07297445502389278,10398,35105,0.7038028770830367,0.3004585115426267,0.19345431497040566,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-clean_release-tau1000-g1.2,205,45,756,1.0,1.0,0.8743386243386243,1.0,0.9333333333333333,0.7764550264550265,0.45365853658536587,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,2250.0,9637.499999999996,250,0,45,203,2,0.12920469835266737,0.1428154309601977,13779,35105,0.6074918102834355,0.15905559735779673,0.17293453843627052,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-balanced-tau1400-g0.55,205,45,756,1.0,1.0,0.5132275132275133,1.0,0.8666666666666667,0.4537037037037037,0.28780487804878047,0.6444444444444445,1.0,0.0,250.0,0.0,0.0,2250.0,5500.0,250,0,31,219,0,0.05670024364522346,0.07082374892286657,9641,35105,0.7253667568722404,0.3306267139613486,0.19465672884112342,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-fidelity-tau1000-g0.75,205,45,756,1.0,1.0,0.8134920634920635,1.0,0.8444444444444444,0.7248677248677249,0.424390243902439,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2250.0,6500.0,250,0,39,211,0,0.07729008327575548,0.09169699257223025,11546,35105,0.6711009827659877,0.21687098715929368,0.1896141529474174,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-responsive-tau1400-g0.95,205,45,756,1.0,1.0,0.9404761904761905,1.0,1.0,0.832010582010582,0.5219512195121951,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,4250.0,21750.0,250,0,65,179,6,0.22190625113640497,0.2351889701536117,15752,35105,0.5512889901723401,0.13834913517248554,0.16029888233816278,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-responsive-tau2600-g1.2,205,45,756,1.0,1.0,0.9166666666666666,1.0,0.9333333333333333,0.8214285714285714,0.5658536585365853,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,5750.0,29324.999999999975,250,0,79,158,13,0.25378377395541657,0.2666163410934418,15769,35105,0.5508047286711295,0.14509144658080975,0.15488936058699476,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-balanced-tau2600-g0.75,205,45,756,1.0,1.0,0.7473544973544973,1.0,0.9333333333333333,0.6984126984126984,0.43902439024390244,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,4250.0,15712.49999999997,250,0,63,183,4,0.12299356340230554,0.13728199175325276,12156,35105,0.6537245406637231,0.22884403580054707,0.1802315135138961,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-fidelity-tau2600-g0.55,205,45,756,1.0,1.0,0.794973544973545,1.0,0.8888888888888888,0.7288359788359788,0.4,0.8,1.0,0.0,0.0,0.0,0.0,4500.0,20987.49999999996,250,0,67,178,5,0.13393214298701772,0.14819219621276322,12877,35105,0.6331861558182594,0.20342693339749543,0.17725296194304246,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-clean_release-tau700-g0.55,205,45,756,1.0,1.0,0.6375661375661376,0.9853658536585366,0.8888888888888888,0.5793650793650794,0.3853658536585366,0.6,1.0,0.0,250.0,0.0,0.0,1500.0,3637.499999999996,250,0,18,232,0,0.0419506163860504,0.05505665187759491,9047,35105,0.7422874234439538,0.3234937719329523,0.19877595924635746,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-balanced-tau1000-g0.55,205,45,756,1.0,1.0,0.671957671957672,1.0,0.8666666666666667,0.6058201058201058,0.4097560975609756,0.6444444444444445,1.0,0.0,250.0,0.0,0.0,2000.0,5250.0,250,0,28,222,0,0.054809265791483326,0.06879410905931534,9754,35105,0.7221478421877225,0.3011300551408301,0.1944462615867189,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-fidelity-tau2600-g0.75,205,45,756,1.0,1.0,0.8055555555555556,1.0,0.8666666666666667,0.7486772486772487,0.4926829268292683,0.8,1.0,0.0,0.0,0.0,0.0,5000.0,23074.999999999975,250,0,70,175,5,0.15202007345721663,0.16602454083849053,13146,35105,0.6255234297108674,0.1950491066376675,0.17402038882119206,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-balanced-tau1900-g0.75,205,45,756,1.0,1.0,0.7513227513227513,1.0,0.9333333333333333,0.7076719576719577,0.3804878048780488,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,3250.0,11387.499999999996,250,0,53,195,2,0.10437470453471036,0.11887280211367407,12072,35105,0.656117362199117,0.21432533965180742,0.1849079467573678,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-clean_release-tau1900-g0.55,205,45,756,1.0,1.0,0.5066137566137566,1.0,0.8888888888888888,0.46825396825396826,0.3121951219512195,0.6666666666666666,1.0,0.0,250.0,0.0,0.0,2250.0,6137.499999999995,250,0,36,214,0,0.06215498745408924,0.07640703893347767,9856,35105,0.7192422731804586,0.3269928383255798,0.1933005050370686,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
